Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,PLEC_Exp_Index,hr34,hr45,hr56,hr67,Variability_Index,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,CLASS2,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
4FGL J1710.8+1135,32.22916,27.527777,415.27512,-23.521943133107477,3.0081794,0.36049566,0.9999642,3.640405,0.99128366,-0.51308054,0.0036782932,0.6666667,-0.9426948,-1.0,0.9999761,-0.9999923,2.6494179368214206,LogParabola,,0.361078,,,,0.0,0.0,2306,0.9992636578499586,0.0007363421500232815,0.9475015356834543,0.052498464316546145,0.9905703898772199,0.00942961012278059,0.9280157312919827,0.07198426870801793,0.0,0.0,0.0,0.0
4FGL J1711.0-3002,354.9073,5.6433907,1530.2003,-20.509108457360135,2.4695957,0.20960014,0.97504383,6.795156,0.9995149,-0.4765837,0.002145204,0.6666667,-0.29379904,-0.8066757,-0.99999934,0.98994285,0.9127989631124935,LogParabola,0.13047563,0.2781656,,,,0.0,0.0,0,0.007739029224429254,0.9922609707755562,0.5549614823734897,0.44503851762650953,0.04433980814081784,0.9556601918591818,0.21504068125353307,0.7849593187464674,1.0,0.526,1.0,1.0
4FGL J1711.4-2526,358.72903,8.273246,1116.5283,-21.567965029118422,2.5375435,0.21215007,0.16993041,1.6140654,-0.32175407,-0.79417104,0.0054554394,0.6666667,-0.54827523,-0.7320921,-0.9304924,0.15678792,2.3409291052999874,PowerLaw,0.12841322,0.5596157,,,,0.0,0.0,0,0.9996020568218287,0.0003979431781498399,0.9657333705291079,0.03426662947089398,0.9978862942066539,0.0021137057933465872,0.9795424018543688,0.02045759814563239,0.0,0.0,0.0,0.0
4FGL J1711.9-1922,3.8427644,11.6571,1903.0972,-21.108791017612916,2.18529,0.18183424,0.454375,4.489594,0.9732383,-0.44177932,0.0028316022,0.6666667,-0.20639727,-0.5776742,-0.83942366,-0.9988708,1.8304347673225272,LogParabola,0.15234351,0.38801435,,,,0.0,0.0,0,0.08122555614009609,0.9187744438598944,0.6662423635252254,0.33375763647477596,0.4645551639077192,0.5354448360922804,0.4546434900730832,0.5453565099269169,1.0,0.359,0.645,0.79
4FGL J1712.9-4105,346.18567,-1.1619184,19460.996,-21.886290006606117,1.803471,0.19171481,-0.026172135,0.3615511,-0.99999964,0.9975397,2.1885283E-4,0.6666667,0.98417306,0.38165772,-1.0,0.9999998,1.779484963429923,PowerLaw,0.07526444,0.25542268,,,,0.0,0.0,0,0.9996000023052162,0.0003999976947763327,0.9450717822886676,0.0549282177113327,0.9332991749611256,0.06670082503887512,0.9714138211908306,0.0285861788091687,0.0,0.007,0.0,0.0
4FGL J1714.8-1421,8.5043335,13.857754,2337.08,-22.040727187943567,2.1978583,0.5632942,0.76331604,2.672208,-0.7575923,-0.59706336,0.012904053,0.6666667,-0.054769125,-0.51830065,-0.74481744,-0.9999888,1.578461502773418,PowerLaw,0.5180514,1.6692381,,,,0.0,0.0,0,0.9982664308157845,0.0017335691841985981,0.9416280772689288,0.05837192273107186,0.9551145212095244,0.04488547879047665,0.9205837108322515,0.07941628916774839,0.0,0.003,0.0,0.0
4FGL J1714.8-3849,348.2501,-0.13213599,2641.8657,-19.27226593610963,2.494992,0.1215171,0.2658143,5.3094745,-0.58643496,-0.13479695,0.0019973223,0.6666667,-0.65848833,-0.64887685,-0.9209391,-0.9437,0.24992007221450058,LogParabola,0.08082264,0.26696745,,,,0.0,0.0,272,0.21274904991114055,0.7872509500888415,0.6318842145443356,0.3681157854556645,0.08915128665341102,0.9108487133465883,0.23931157022644794,0.7606884297735511,1.0,0.409,1.0,1.0
4FGL J1714.9-3324,352.65103,3.0092595,1719.3961,-20.252994666392677,2.4256175,0.18657403,0.52473855,4.369955,0.7529054,-0.54661286,0.004197788,0.6666667,-0.30610362,-0.6562302,-0.87672895,-0.9997811,0.6473390564126775,LogParabola,0.17115773,0.56209993,3FGL J1714.6-3327,,,0.0,0.0,4,0.9050210136487148,0.09497898635126517,0.6310280467007409,0.3689719532992607,0.23637903441658872,0.7636209655834121,0.5177597230698959,0.482240276930104,0.0,0.41,1.0,0.379
4FGL J1715.7-4239,345.22556,-2.4922395,1986.4742,-21.142465506260216,2.4468577,0.27724656,0.10947956,1.4401325,0.9908067,0.8504285,0.0018445672,0.6666667,-0.72273105,-0.76030505,-0.51195675,-0.9998918,1.8233612312986627,PowerLaw,0.1272328,0.28872424,,,,0.0,0.0,25,0.960443719420135,0.039556280579877694,0.9537584160892284,0.04624158391077294,0.9713317562445866,0.028668243755414904,0.9722356281837818,0.027764371816217617,0.0,0.0,0.0,0.0
4FGL J1716.1+2309,45.051193,30.653633,3260.6038,-22.011507210555852,1.9379474,0.17088525,0.15428975,2.0553732,-0.9995847,0.9999567,0.0010754174,0.6666667,-0.5794882,-0.11642336,-0.8122269,-0.18566193,1.5094523512825972,PowerLaw,0.09218095,0.28410372,,,,0.0,0.0,0,0.9953003259166717,0.004699674083338571,0.9509735802816718,0.04902641971832956,0.9729180421318969,0.027081957868102965,0.9777016838216088,0.022298316178391026,0.0,0.002,0.0,0.0
4FGL J1716.9-4152,345.99246,-2.2298715,2656.0378,-21.325151647504132,2.317846,0.23582369,0.19125387,1.8608477,-0.18053146,0.98734266,0.00257788,0.6666667,-0.01587757,-0.6613599,-0.8038334,-0.99871176,1.3638862432990637,PowerLaw,0.13555813,0.45260802,,,,0.0,0.0,24,0.9850820293376064,0.014917970662384625,0.9468603957101126,0.05313960428988928,0.95836530513905,0.041634694860948604,0.9454908531985791,0.05450914680142163,0.0,0.001,0.0,0.0
4FGL J1717.0-3218,353.8027,3.2929642,1980.9266,-21.457582743970804,2.4102678,0.144336,-0.025141226,0.35924488,-0.99779767,0.998678,0.0010093632,0.6666667,-0.6322913,-0.83151156,-0.7221558,0.24586485,2.222042725904598,PowerLaw,0.06357984,0.12422112,,,,0.0,0.0,8,0.9997413015046567,0.00025869849531860094,0.9589074998094219,0.04109250019057965,0.9991147421031042,0.000885257896896106,0.9888635378624746,0.01113646213752474,0.0,0.0,0.0,0.0
4FGL J1717.5-5804,332.6033,-11.504704,1295.7881,-20.858177185852945,2.3329694,0.11847545,0.3196157,3.9239275,-0.5318165,-0.55235034,0.002913169,0.6666667,-0.398661,-0.56508315,-0.9858938,-0.9999827,2.0278678653849673,LogParabola,0.11295513,0.35900483,3FGL J1717.6-5802,,,0.0,0.0,0,0.431576996458829,0.5684230035411708,0.9421049033405471,0.05789509665945398,0.9637589862151335,0.036241013784866286,0.6480862970270613,0.35191370297293917,1.0,0.005,0.0,0.006
4FGL J1717.5-4022,347.2793,-1.4577785,3798.5315,-21.03607556735742,2.2947962,0.3101598,0.99832743,4.4166927,0.99970466,-0.9477644,0.0031411739,0.6666667,0.21197006,-0.43368134,-0.90303767,-0.9929151,1.624844344041968,LogParabola,,0.02765879,,,,0.0,0.0,2064,0.5142082523558542,0.48579174764414507,0.8204419335363329,0.1795580664636674,0.5681727875679285,0.43182721243207134,0.5934115612902913,0.40658843870970846,0.0,0.122,0.08,0.061
4FGL J1717.6-4404,344.25586,-3.593265,2147.5723,-20.868763193433892,2.5823748,0.24017482,0.21344377,2.559682,0.985223,-0.86421585,0.0074456544,0.6666667,-0.6171439,-0.757015,-0.85332435,-0.99992967,1.1887408603338756,PowerLaw,0.12823361,1.0434357,3FGL J1717.6-4404,,,0.0,0.0,0,0.9929657643050388,0.007034235694970684,0.9184872797237101,0.08151272027629125,0.7734943588416654,0.22650564115833507,0.877992290958758,0.12200770904124257,0.0,0.018,0.0,0.0
4FGL J1717.8+1955,41.687378,29.191544,935.2488,-22.50088506089611,2.5383034,0.16286062,0.05544762,0.51496583,0.33756992,-0.04369011,0.001237431,0.6666667,-0.83038366,-0.8232667,0.0508869,-0.77502686,1.6422814164511375,PowerLaw,0.116578996,0.17639445,,,,0.0,0.0,0,0.9993280241718526,0.0006719758281626867,0.9615363892253981,0.03846361077460301,0.9959775580000698,0.0040224419999293,0.9906391115036636,0.009360888496336133,0.0,0.0,0.0,0.0
4FGL J1719.0-4221,345.82043,-2.828351,1521.0513,-20.736182213618633,2.5323243,0.35131773,0.5412023,4.094549,0.99095166,0.08067278,0.011781852,0.6666667,-0.60268056,-0.7364168,-0.999911,-0.77241194,1.9095581874057812,LogParabola,0.2924856,1.3208375,,,,0.0,0.0,14,0.9522917843436347,0.04770821565635672,0.7800058558647718,0.21999414413522997,0.5936943541964778,0.40630564580352213,0.6914065535288807,0.30859344647111914,0.0,0.148,0.238,0.0
4FGL J1719.1-5348,336.33395,-9.321285,3077.6458,-21.84666086653449,2.1620514,0.13931555,-0.00814076,0.124370255,0.026787965,0.98536867,0.0010897003,0.6666667,-0.5892028,-0.6673782,-0.3455051,-0.5271888,1.8107305395620774,PowerLaw,0.053245526,0.15104961,,,,0.0,0.0,0,0.9998964018468306,0.00010359815318590503,0.9581520869305061,0.04184791306949515,0.9986761340453997,0.001323865954599821,0.9964354935291154,0.003564506470884779,0.0,0.0,0.0,0.0
4FGL J1719.4-2916,356.59756,4.607987,1203.817,-20.962944362143556,2.5970974,0.24441937,0.5228173,3.4992387,0.72413826,0.23786925,0.007952372,0.6666667,-0.6474534,-0.75514346,-0.99994546,0.81657594,2.419560527916271,LogParabola,0.2219074,0.6882037,,,,0.0,0.0,8,0.9947642325952069,0.005235767404806247,0.9228038167918912,0.07719618320811002,0.9206610157791494,0.0793389842208506,0.8219390594938797,0.17806094050611973,0.0,0.012,0.0,0.0
4FGL J1720.1-4358,344.60385,-3.9046657,2702.9011,-21.120989372349193,2.4488025,0.20420322,0.118998855,1.5572702,-0.99467844,0.99998844,0.002610155,0.6666667,-0.7772986,-0.73508483,-0.55630785,-0.9999582,1.754522673699813,PowerLaw,0.09426932,0.3999943,,,,0.0,0.0,24,0.9191525318301262,0.08084746816987885,0.9570407733945147,0.04295922660548725,0.9905338745497787,0.009466125450220105,0.956256339768006,0.04374366023199409,0.0,0.0,0.0,0.0
4FGL J1720.6+0708,28.94247,23.41902,996.033,-20.809074816695563,2.3396614,0.1269594,0.38049087,5.096881,0.99873817,-0.24951638,0.0028031033,0.6666667,-0.5572481,-0.7202472,-0.84748685,-0.99835664,1.778076664556699,LogParabola,0.10500253,0.26131657,3FGL J1720.7+0711,,,0.0,0.0,0,0.03375786666683196,0.9662421333331621,0.5807856696921323,0.4192143303078673,0.24511697913131444,0.7548830208686846,0.2949301071874372,0.7050698928125627,1.0,0.497,1.0,1.0
4FGL J1721.3-5257,337.24417,-9.12776,1039.9678,-20.974223674158246,2.4906826,0.18153661,0.5094033,4.4468055,-0.7360618,-0.3081496,0.004108553,0.6666667,-0.44001758,-0.78031737,-0.9444628,-0.99951935,2.217177653617862,LogParabola,0.18014222,0.38222757,3FGL J1721.4-5253,,,0.0,0.0,0,0.8504689647915286,0.1495310352084686,0.9261946598718527,0.07380534012814867,0.9470457518419079,0.05295424815809252,0.7094287162559572,0.2905712837440417,0.0,0.013,0.0,0.0
4FGL J1721.4+2529,48.06089,30.248648,510.56076,-22.767400937529914,2.7984016,0.13918132,-0.081878215,1.1014717,-0.27149004,-0.83936346,0.0014048802,0.6666667,-0.7531815,-0.6574787,-0.99661773,-0.9938805,2.294333617531531,PowerLaw,0.054092456,0.16340011,,,,0.0,0.0,1,0.9972428681905693,0.002757131809446027,0.9634377016711486,0.0365622983288521,0.9928984184753554,0.007101581524644406,0.9931469842534663,0.006853015746535284,0.0,0.0,0.0,0.0
4FGL J1721.4+1131,33.367523,25.142637,1720.6713,-22.061292103703853,2.377961,0.16806418,0.0010331044,0.03796844,-0.9991017,0.996111,8.0302614E-4,0.6666667,-0.57998174,-0.69243443,-0.55921835,-0.4653335,1.861480587289391,PowerLaw,0.073592015,0.21302108,,,,0.0,0.0,0,0.999217190604219,0.000782809395767057,0.9602367924293107,0.03976320757069034,0.997178999671166,0.0028210003288360484,0.9884034231815277,0.011596576818472173,0.0,0.0,0.0,0.0
4FGL J1721.7-3917,348.62234,-1.4916632,1817.7996,-20.255792816355598,2.4714193,0.14662464,0.23264435,3.5121803,0.8868273,-0.022628624,0.0028726982,0.6666667,-0.7458938,-0.4706529,-0.9999995,0.9998492,1.9288303812672773,LogParabola,0.09122543,0.37468076,3FGL J1721.8-3919,,,0.0,0.0,0,0.8130653778694066,0.1869346221305938,0.9004659408131962,0.09953405918680475,0.8489258070349743,0.15107419296502586,0.7104383389662883,0.2895616610337118,0.0,0.026,0.0,0.0
4FGL J1722.1-3205,354.60275,2.5378191,2175.6067,-20.74325890058242,2.4806817,0.18787344,0.31677788,2.6741714,0.97730064,-0.65097994,0.0038051095,0.6666667,-0.6111492,-0.55826175,-1.0,0.99999547,1.6126653684207084,PowerLaw,0.102309085,0.53766155,,psr,PSR J1722-3207,0.65,0.0,512,0.9782308827499262,0.021769117250077134,0.9280681032431444,0.07193189675685674,0.8965236376970853,0.10347636230291408,0.7527937339680217,0.2472062660319787,0.0,0.012,0.0,0.0
4FGL J1722.6-3135,355.0802,2.7155123,2367.9976,-21.012793386903663,2.4801693,0.38377953,0.98714113,3.6876278,0.009091241,0.206819,0.009311016,0.6666667,-0.016134635,-0.44746226,-0.9999998,0.9972759,2.1696553695674696,LogParabola,,2.3996844,,,,0.0,0.0,2048,0.9831444742774517,0.01685552572253132,0.9032968903696346,0.09670310963036635,0.9297069799489944,0.0702930200510057,0.6901321115028488,0.3098678884971525,0.0,0.028,0.0,0.0
4FGL J1722.8-0418,18.470137,17.479488,1899.661,-20.779670232173792,2.3262448,0.14764227,0.25074074,3.535591,-0.9992068,0.99984264,0.003834874,0.6666667,-0.48994204,-0.752471,-0.6750924,-0.9995478,1.8649402559546848,LogParabola,0.09839824,0.40463784,3FGL J1722.7-0415,,,0.0,0.0,0,0.9000303908475206,0.09996960915247056,0.8929658983225857,0.10703410167741469,0.8566372880673048,0.14336271193269556,0.8520588651507827,0.1479411348492182,0.0,0.015,0.0,0.0
4FGL J1723.1-2859,357.29004,4.0928473,1555.5977,-21.345527297263992,2.619283,0.32120076,0.35012168,2.723736,-0.93354523,0.99974024,0.015726117,0.6666667,-0.76313376,-0.7684537,-0.81334484,-0.99901325,2.4411209369133213,PowerLaw,0.22966382,1.4882419,,,,0.0,0.0,26,0.9986214467019413,0.0013785532980461468,0.9554935187498494,0.04450648125015192,0.9831232770104009,0.01687672298959942,0.952214892221894,0.047785107778104886,0.0,0.0,0.0,0.0
4FGL J1723.5-0501e,17.902632,16.962696,3983.591,-20.114523619671484,1.9708245,0.05776172,-0.019907689,0.8442562,-0.28083512,-0.6381455,1.1157867E-4,0.6666667,-0.64191717,-0.42446923,-0.637406,-0.080440864,1.5395315147109268,PowerLaw,0.020605166,0.076577626,3FGL J1725.0-0513,,,,,0,0.9943515250314491,0.005648474968543543,0.9573660474000795,0.04263395259992238,0.9844964198909067,0.015503580109093534,0.9666330744958519,0.03336692550414682,0.0,0.0,0.0,0.0
4FGL J1723.6-4126,347.05167,-3.0039513,1841.5209,-21.422292160679852,2.4058676,0.21480119,0.10900302,1.2318585,0.99962324,-0.72641593,0.0024747073,0.6666667,-0.7514727,-0.64451504,-0.74445194,-0.44435602,1.0559379779693738,PowerLaw,0.11087815,0.38063976,,,,0.0,0.0,8,0.9994279396632072,0.0005720603367669786,0.9512333957681347,0.04876660423186628,0.9574234324557702,0.04257656754422923,0.979491882173762,0.020508117826237682,0.0,0.001,0.0,0.0
4FGL J1724.5-3008,356.50696,3.1954992,1138.0995,-20.803949844394694,2.630794,0.3156208,0.92057145,4.494314,0.9551078,-0.17445704,0.0013906533,0.6666667,-0.6162845,-0.8608778,-1.0,0.999646,1.692529573794319,LogParabola,0.26388988,0.30160317,,,,0.0,0.0,8,0.5643451257675579,0.4356548742324384,0.685245557146601,0.3147544428533989,0.491132665699491,0.508867334300509,0.5645020105228347,0.43549798947716406,0.0,0.315,0.503,0.144
4FGL J1725.1-1924,5.5827737,9.03229,1521.1919,-20.98520468281605,2.3778784,0.12301603,0.15905724,2.0999951,0.8328807,-0.4028178,0.003375594,0.6666667,-0.6258876,-0.64157915,-0.95534766,0.4518102,1.817655406248084,PowerLaw,0.10664983,0.37163165,,,,0.0,0.0,0,0.20956880791526694,0.790431192084727,0.9396229390899073,0.06037706091009327,0.8774094210749813,0.1225905789250184,0.8383034311267132,0.1616965688732878,1.0,0.001,0.0,0.0
4FGL J1725.5+0840,31.00698,23.00568,1093.2864,-22.028110089139766,2.493392,0.14737998,0.08514398,1.0708838,-0.9024042,0.010981946,0.0018447149,0.6666667,-0.8963831,-0.3258076,-0.9166602,-0.99951595,1.9906502173418634,PowerLaw,0.08953832,0.22331779,,,,0.0,0.0,4,0.994242780344051,0.005757219655955367,0.960732078260977,0.03926792173902415,0.9908836879005294,0.00911631209947128,0.9761390893177803,0.023860910682219797,0.0,0.0,0.0,0.0
4FGL J1726.2-2903,357.6154,3.5134609,2124.9246,-20.933524299596147,2.3991077,0.26703665,0.43288413,3.146647,-0.9737749,0.9547004,0.00839187,0.6666667,0.399563,-0.6400972,-0.935129,-0.9991869,1.8516603082622005,LogParabola,0.24044767,1.0730598,,,,0.0,0.0,10,0.9751089283502378,0.024891071649745262,0.9371065968544396,0.06289340314556086,0.9600119528770635,0.03998804712293701,0.704141109493533,0.29585889050646696,0.0,0.006,0.0,0.0
4FGL J1726.7-3930,349.0008,-2.417209,2826.6548,-21.469139326264532,2.3447883,0.26792035,0.232444,1.1041508,-0.6751346,0.119152434,0.0014031626,0.6666667,-0.6929027,-0.7277915,-0.84424317,-0.4641243,2.4947320100228167,PowerLaw,0.07418551,0.15135364,,,,0.0,0.0,8,0.9943921435656198,0.005607856434374209,0.9584025579024925,0.04159744209750817,0.9981252722910214,0.001874727708977455,0.9618203019072591,0.03817969809274111,0.0,0.0,0.0,0.0
4FGL J1726.8-2659,359.4041,4.5361238,2325.522,-21.272532160279262,2.3891246,0.17941052,0.09797776,1.3195133,0.9991354,-0.6735714,0.0018886349,0.6666667,-0.7601291,-0.5340644,-0.71902204,-0.9999926,2.226680340407343,PowerLaw,0.08914624,0.31489927,,,,0.0,0.0,0,0.9999700471647583,2.99528352611656e-05,0.9577294139720829,0.04227058602791779,0.9921594802095465,0.007840519790453918,0.9864735212735316,0.013526478726467357,0.0,0.0,0.0,0.0
4FGL J1727.4+0326,26.228373,20.227661,1967.2074,-21.704782101133812,2.2280936,0.16742957,0.26582506,2.6965604,-0.9999988,0.99998295,0.002904361,0.6666667,-0.3969195,-0.72720325,-0.63395184,-0.999107,1.2768446042911967,PowerLaw,0.12963568,0.3868109,,,,0.0,0.0,0,0.9481955013660577,0.0518044986339472,0.9086195479018667,0.09138045209813374,0.8997049149240481,0.1002950850759533,0.9538354450158768,0.04616455498412334,0.0,0.011,0.0,0.0
4FGL J1727.6-2304,2.7944012,6.5500183,2204.6328,-20.942352464371172,2.3404653,0.1730847,0.22868966,2.7671869,0.99826807,-0.6399261,0.0023508028,0.6666667,-0.57892275,-0.6357589,-0.7281055,-0.99980026,1.5849157879724607,PowerLaw,0.12323679,0.37242985,2FGL J1727.8-2308,,,0.0,0.0,0,0.8846793240534289,0.11532067594656227,0.8902740027590693,0.10972599724093195,0.6973862962363161,0.3026137037636842,0.8826273837906119,0.11737261620938731,0.0,0.024,0.0,0.0
4FGL J1727.6-0849,15.064913,14.149928,1008.2603,-21.623705218693214,2.5583515,0.3526111,0.40791732,2.4312677,-0.2974821,-0.42473304,0.02170032,0.6666667,-0.73992956,-0.6811522,-0.93488765,-0.9999923,0.4288922706762386,PowerLaw,0.35667032,1.4060097,3FGL J1729.9-0859,,,0.0,0.0,0,0.9118742885823696,0.08812571141761401,0.7051210392064562,0.29487896079354387,0.4765534268025825,0.5234465731974176,0.8557457937959357,0.14425420620406404,0.0,0.283,0.503,0.0
4FGL J1727.7-3621,351.72815,-0.82850605,3328.8909,-20.68795918150832,2.4023216,0.35631725,0.22330686,1.7827775,0.837608,0.9173446,0.009728804,0.6666667,-0.8097004,-0.54006976,-0.94566184,0.11555696,2.1457936543705034,PowerLaw,0.19307196,1.6740587,,,,0.0,0.0,16,0.9490887785555291,0.05091122144446516,0.9511758392080696,0.048824160791931276,0.9338564385591329,0.06614356144086739,0.8690363997424049,0.13096360025759432,0.0,0.001,0.0,0.0
4FGL J1728.0-3550,352.1822,-0.58660406,1105.6997,-19.949868463677358,2.629389,0.20393166,0.38168383,4.0415273,0.9922679,-0.33077076,0.014249563,0.6666667,-0.57333434,-0.83495814,-0.92588186,-0.23263787,1.2098553030868948,LogParabola,0.075895905,0.9417387,,,,0.0,0.0,14,0.8625375069122238,0.13746249308775318,0.7130487981134128,0.28695120188658796,0.37781457778300903,0.6221854222169905,0.5746442390741556,0.4253557609258446,0.0,0.271,0.983,0.094
4FGL J1728.1-1610,8.730694,10.187956,2409.4226,-21.04048936582192,2.3078427,0.25937706,0.5774766,4.149748,0.7706809,0.11705635,0.010221223,0.6666667,-0.1870939,-0.6992342,-0.94454175,0.014060572,2.173178677905244,LogParabola,0.27094707,1.2183771,,,,0.0,0.0,0,0.6613449796500748,0.3386550203499204,0.7576403615764544,0.24235963842354644,0.5569104678593386,0.4430895321406613,0.6520352040180987,0.3479647959819019,0.0,0.196,0.116,0.001
4FGL J1729.1-3503,352.9588,-0.3339346,2175.4646,-19.823504074112897,2.4920228,0.2052965,0.34554538,3.5933003,-0.97211564,0.75604296,0.0019456873,0.6666667,-0.62083846,-0.44830918,-0.95532537,-0.99996823,1.7521051662488527,LogParabola,0.14748035,0.33570823,,,,0.0,0.0,0,0.1056761536264059,0.894323846373595,0.9187562745228255,0.08124372547717439,0.8512662256178379,0.14873377438216134,0.44915371001827614,0.5508462899817235,1.0,0.016,0.0,0.783
4FGL J1729.4-2831,358.44318,3.222738,1293.96,-20.665472574537784,2.5888338,0.22437741,0.5112467,3.8482285,0.658542,-0.35219437,0.005170102,0.6666667,-0.5229267,-0.86278063,-0.67474115,-0.9996671,0.3760369070091943,LogParabola,0.11473639,0.47368076,3FGL J1729.5-2824,agn,AT20G J172940-284022,0.39,0.0,0,0.999081789459758,0.0009182105402264511,0.657227092980055,0.34277290701994606,0.2876486560303992,0.7123513439696008,0.7620488332317971,0.23795116676820496,0.0,0.372,1.0,0.0
4FGL J1729.7-4242,346.6367,-4.647225,1609.9995,-21.17539945267451,2.4764912,0.4626521,0.5653093,3.8480132,-0.3004069,-0.027579505,0.015063069,0.6666667,-0.6764274,-0.74771225,-1.0,0.92596513,2.234059242551841,LogParabola,0.39117867,1.3912953,,,,0.0,0.0,9,0.9938690023311427,0.006130997668873717,0.9311232883531066,0.06887671164689461,0.9587043475299211,0.04129565247007841,0.8397398707835422,0.16026012921645863,0.0,0.007,0.0,0.0
4FGL J1729.9-4148,347.40973,-4.1819115,2003.5117,-21.115610461263422,2.3300838,0.15076064,0.13077852,1.401113,-0.04858792,0.9982104,0.0020319873,0.6666667,-0.64975315,-0.71008486,-0.5330989,-0.87724876,2.634681302783853,PowerLaw,0.10061338,0.30935124,1FGL J1729.8-4148,,,0.0,0.0,8,0.9998054051128464,0.0001945948871653247,0.9583769770620139,0.041623022937988266,0.9976310204403416,0.002368979559658219,0.9923755764109276,0.007624423589072161,0.0,0.0,0.0,0.0
4FGL J1730.1-4343,345.8183,-5.2698817,918.6574,-21.40477330495549,2.7130904,0.2892976,0.72844774,4.1687984,-0.9842173,0.9999918,0.0132119665,0.6666667,-0.7009683,-0.9808732,-0.9955131,-0.4539693,2.113528681023248,LogParabola,0.34760588,1.9768353,,,,0.0,0.0,1,0.9797025287400909,0.020297471259892227,0.8824767017658525,0.1175232982341479,0.8590748287774723,0.14092517122252646,0.8766036406421172,0.12339635935788326,0.0,0.029,0.0,0.0
4FGL J1730.3-2913,357.961,2.6689675,2899.1062,-21.25545711566638,2.2885976,0.35238108,0.9996684,3.7327225,-0.97684145,0.99568135,0.003448628,0.6666667,0.17521472,-0.39963472,-0.9944547,-0.99067444,1.6968892735770968,LogParabola,,0.015870951,,,,0.0,0.0,2049,0.4348679072320499,0.5651320927679508,0.8791602048661352,0.12083979513386596,0.8721823140880981,0.1278176859119018,0.7473177993227692,0.2526822006772294,1.0,0.055,0.0,0.0
4FGL J1730.4-0359,19.738018,15.995311,1381.2996,-20.34470362785726,2.2490509,0.1461245,0.575559,6.8554935,-0.9876091,0.999052,0.002428026,0.6666667,-0.06977944,-0.71328586,-0.87014586,-0.99999577,1.3431288763475437,LogParabola,0.12836869,0.26689023,3FGL J1730.6-0357,,,0.0,0.0,0,0.00037712546923973633,0.9996228745307855,0.5525719317304886,0.44742806826951137,0.10232341574032341,0.8976765842596771,0.09666730574098456,0.9033326942590151,1.0,0.527,1.0,1.0
4FGL J1730.8-3806,350.60367,-2.3134854,1845.1211,-20.674488807063632,2.406727,0.39419127,0.6422857,4.051832,-0.30594853,-0.40886924,0.0040032393,0.6666667,-0.2941151,-0.6115826,-0.92919964,-0.30858293,2.297070552883351,LogParabola,0.33719563,0.5671365,,,,0.0,0.0,12,0.8903828121491434,0.10961718785084526,0.9313029241918035,0.06869707580819787,0.9571896690736704,0.04281033092633047,0.6652710271918543,0.3347289728081465,0.0,0.009,0.0,0.001
4FGL J1730.8-1123,13.218732,12.136191,6692.031,-22.167249304318172,1.8721794,0.30521402,0.230522,1.3878807,0.99987644,-0.26959693,0.0016629818,0.6666667,-0.09978017,-0.13146892,-0.5599004,-0.3971739,1.1574283811426407,PowerLaw,0.2003539,0.5705449,,,,0.0,0.0,0,0.9986113127397344,0.0013886872602801843,0.9385927835235077,0.06140721647649345,0.8848692015443769,0.11513079845562349,0.9748853925243645,0.02511460747563713,0.0,0.01,0.0,0.0
4FGL J1731.7-1850,6.906386,8.046402,971.3348,-21.36180744701095,2.5767736,0.31407866,0.81198674,4.040066,0.20140252,-0.5719003,0.0016097237,0.6666667,-0.6687353,-0.9184087,-0.4267526,-0.9999957,2.8853272581539464,LogParabola,0.28151584,0.29946446,,psr,PSR J1731-1847,0.73,0.0,1,0.9494094386285195,0.050590561371500614,0.9188859926209143,0.08111400737908685,0.9470295467779042,0.05297045322209473,0.8866345520715229,0.11336544792847733,0.0,0.002,0.0,0.0
4FGL J1732.0-2659,0.04461896,3.582134,2543.3237,-21.20685111824573,2.338465,0.2627486,0.32342228,2.60778,0.28859434,0.9962814,0.0104770325,0.6666667,-0.56610966,-0.7178692,-0.5569136,-0.99884593,2.134947675050383,PowerLaw,0.10924162,1.4720649,2FGL J1731.9-2703c,,,0.0,0.0,24,0.9953312444675999,0.0046687555323844145,0.9314021034423322,0.06859789655766894,0.8811709549512327,0.11882904504876833,0.8659354645457733,0.13406453545422645,0.0,0.007,0.0,0.0
4FGL J1732.7-2559,0.9830721,3.9837453,1423.339,-20.856178595072397,2.5016146,0.2387205,0.31069604,2.9968534,0.99988914,0.26009953,0.0053089033,0.6666667,-0.74864936,-0.65071344,-0.87897044,-0.9999995,1.6440736667917983,LogParabola,0.13340062,0.49306938,,,,0.0,0.0,16,0.028852294886955166,0.9711477051130328,0.7420621288740978,0.25793787112590283,0.44226418594141764,0.5577358140585829,0.6582022313057415,0.3417977686942588,1.0,0.21,0.627,0.003
